Transaction_ID,Product_ID,Product _Name,Category,Price,Quantity_Sold,Customer_Age,Customer_Gender,Transaction_Date,Payment_Method,Discount,Region,Membership Status,Order_month,Order_duration,Profit_Margin
258,2,Smartphone,Electronics,180.59,5,54,Male,19 June 2023,Debit Card,0.24,South America,Premium,,,
259,5,Tablet,Electronics,712.44,4,49,Male,31 January 2023,PayPal,0.06,Africa,Regular,,,
260,5,Tablet,Electronics,547.75,3,57,Male,10 April 2023,Credit Card,0.24,Africa,Regular,,,
261,5,Tablet,Electronics,1150.54,2,18,Male,05 May 2023,PayPal,0.05,Africa,Regular,,,
262,4,Smartwatch,Electronics,1033.65,4,57,Male,27 March 2023,Credit Card,0.26,South America,Regular,,,
263,1,Laptop,Electronics,91.79,2,56,Male,21 December 2023,Debit Card,0.08,North America,Regular,,,
264,3,Headphones,Accessories,605.97,5,50,Male,19 May 2023,Credit Card,0.28,Europe,Premium,,,
265,2,Smartphone,Electronics,367.27,1,41,Male,19 January 2023,Debit Card,0.04,Africa,Regular,,,
266,3,Headphones,Accessories,231.4,5,63,Female,16 December 2023,Debit Card,0.22,Europe,Premium,,,
267,3,Headphones,Accessories,583.82,5,46,Female,21 November 2023,PayPal,0.04,Europe,Regular,,,
268,3,Headphones,Accessories,976.86,2,25,Male,12 January 2023,Bank Transfer,0.2,Europe,Premium,,,
269,2,Smartphone,Electronics,1247.97,5,52,Male,15 June 2023,Debit Card,0.11,Africa,Premium,,,
270,5,Tablet,Electronics,1057.48,3,38,Female,12 October 2023,PayPal,0.04,Africa,Premium,,,
271,5,Tablet,Electronics,1004.44,5,22,Female,07 January 2023,Bank Transfer,0.1,North America,Premium,,,
272,5,Tablet,Electronics,1033.94,5,48,Male,16 February 2023,Debit Card,0.23,Africa,Premium,,,
273,4,Smartwatch,Electronics,320.88,5,40,Male,31 March 2023,Debit Card,0.17,Africa,Premium,,,
274,3,Headphones,Accessories,1121.5,4,40,Male,12 April 2023,Debit Card,0.08,North America,Regular,,,
275,3,Headphones,Accessories,506.02,5,64,Female,03 December 2023,Bank Transfer,0.17,South America,Premium,,,
276,2,Smartphone,Electronics,187.59,4,23,Male,03 March 2023,Debit Card,0.16,South America,Regular,,,
277,1,Laptop,Electronics,110.91,4,32,Male,10 February 2023,Bank Transfer,0.02,North America,Regular,,,
278,2,Smartphone,Electronics,59.75,1,39,Female,17 July 2023,Debit Card,0.28,South America,Premium,,,
279,5,Tablet,Electronics,318.93,2,60,Female,12 February 2023,Bank Transfer,0.28,North America,Premium,,,
280,1,Laptop,Electronics,982.28,2,63,Male,19 May 2023,PayPal,0.19,South America,Premium,,,
281,5,Tablet,Electronics,575.66,4,19,Female,14 August 2023,Debit Card,0.06,North America,Premium,,,
282,3,Headphones,Accessories,977.56,3,57,Male,24 June 2023,Debit Card,0.13,North America,Premium,,,
283,1,Laptop,Electronics,1239.7,5,29,Male,03 July 2023,Credit Card,0.09,Asia,Premium,,,
284,4,Smartwatch,Electronics,1029.55,1,56,Male,05 September 2023,PayPal,0.15,Africa,Regular,,,
285,2,Smartphone,Electronics,160.67,3,47,Female,19 October 2023,PayPal,0.05,Africa,Regular,,,
286,2,Smartphone,Electronics,788.45,5,56,Female,03 September 2023,Debit Card,0.3,North America,Regular,,,
287,2,Smartphone,Electronics,1219.87,1,55,Male,01 December 2023,Bank Transfer,0.16,North America,Premium,,,
288,4,Smartwatch,Electronics,182.05,5,51,Female,05 October 2023,Credit Card,0.26,Europe,Premium,,,
289,5,Tablet,Electronics,105.94,3,56,Female,25 December 2023,Credit Card,0.11,Africa,Regular,,,
290,4,Smartwatch,Electronics,678.27,4,37,Female,30 April 2023,Credit Card,0.24,South America,Premium,,,
291,5,Tablet,Electronics,260.3,2,40,Male,06 February 2023,Credit Card,0.28,South America,Premium,,,
292,3,Headphones,Accessories,690.59,3,51,Female,11 January 2023,Credit Card,0.04,Africa,Regular,,,
293,3,Headphones,Accessories,219.8,2,43,Female,08 November 2023,PayPal,0.03,Europe,Premium,,,
294,5,Tablet,Electronics,304.65,5,34,Male,18 April 2023,PayPal,0.01,South America,Regular,,,
295,2,Smartphone,Electronics,333.9,4,54,Female,01 May 2023,Credit Card,0.08,Europe,Regular,,,
296,2,Smartphone,Electronics,1240.52,4,34,Male,21 May 2023,Credit Card,0.25,Africa,Premium,,,
297,4,Smartwatch,Electronics,1487.24,3,45,Female,06 June 2023,Bank Transfer,0.18,Asia,Premium,,,
298,3,Headphones,Accessories,1334.65,5,63,Female,22 February 2023,Bank Transfer,0.02,Europe,Premium,,,
299,5,Tablet,Electronics,1202.23,4,53,Female,26 May 2023,Bank Transfer,0.14,Africa,Premium,,,
300,5,Tablet,Electronics,529.52,3,65,Male,10 April 2023,Bank Transfer,0.28,North America,Premium,,,
301,4,Smartwatch,Electronics,155.05,5,18,Female,30 January 2023,Credit Card,0.05,Europe,Regular,,,
302,4,Smartwatch,Electronics,155.88,3,35,Female,07 October 2023,PayPal,0.13,North America,Premium,,,
303,3,Headphones,Accessories,138.84,3,24,Female,27 April 2023,Bank Transfer,0.23,North America,Premium,,,
304,2,Smartphone,Electronics,161.01,3,46,Female,12 July 2023,Debit Card,0.04,South America,Regular,,,
305,1,Laptop,Electronics,1019.7,4,60,Female,07 September 2023,PayPal,0.17,North America,Regular,,,
306,2,Smartphone,Electronics,689.34,5,39,Female,19 February 2023,Debit Card,0.23,Europe,Premium,,,
307,3,Headphones,Accessories,1158.64,1,51,Female,28 January 2023,PayPal,0.22,South America,Regular,,,
308,2,Smartphone,Electronics,540.89,4,28,Male,11 December 2023,Debit Card,0.08,South America,Premium,,,
309,5,Tablet,Electronics,783.54,3,52,Female,29 July 2023,Credit Card,0.18,North America,Regular,,,
310,1,Laptop,Electronics,848.27,5,56,Female,31 December 2023,Debit Card,0.04,Europe,Premium,,,
311,5,Tablet,Electronics,935.65,5,43,Male,15 September 2023,Credit Card,0.21,Africa,Premium,,,
312,3,Headphones,Accessories,372.69,3,27,Male,07 December 2023,Bank Transfer,0.25,Asia,Regular,,,
313,2,Smartphone,Electronics,1275.2,1,21,Male,06 December 2023,Debit Card,0.11,Europe,Premium,,,
314,4,Smartwatch,Electronics,283.09,5,57,Male,16 February 2023,Bank Transfer,0.07,Europe,Premium,,,
315,1,Laptop,Electronics,1122.36,3,42,Female,03 December 2023,Credit Card,0.3,Asia,Regular,,,
316,5,Tablet,Electronics,1144.32,4,23,Female,17 June 2023,Debit Card,0.21,Africa,Regular,,,
317,5,Tablet,Electronics,703.59,4,55,Male,17 February 2023,Credit Card,0.28,Africa,Regular,,,
318,4,Smartwatch,Electronics,602.55,5,60,Male,25 December 2023,Bank Transfer,0.07,North America,Premium,,,
319,3,Headphones,Accessories,811.21,5,32,Male,29 May 2023,PayPal,0.05,South America,Regular,,,
320,5,Tablet,Electronics,913.52,1,20,Male,12 October 2023,PayPal,0.22,Asia,Regular,,,
321,1,Laptop,Electronics,838.05,5,41,Female,04 October 2023,PayPal,0.19,Europe,Regular,,,
322,3,Headphones,Accessories,248.29,2,56,Female,23 July 2023,Credit Card,0.18,Europe,Regular,,,
323,1,Laptop,Electronics,308.82,1,29,Male,09 September 2023,Bank Transfer,0.1,Europe,Regular,,,
324,4,Smartwatch,Electronics,618.02,2,64,Male,01 June 2023,PayPal,0.21,Asia,Regular,,,
325,5,Tablet,Electronics,812.69,2,48,Female,17 December 2023,PayPal,0.08,North America,Regular,,,
326,1,Laptop,Electronics,1233.23,2,28,Male,10 April 2023,Credit Card,0.19,South America,Regular,,,
327,4,Smartwatch,Electronics,335.48,2,25,Female,07 July 2023,Credit Card,0.03,Europe,Regular,,,
328,2,Smartphone,Electronics,1091.05,3,64,Male,18 October 2023,Credit Card,0.24,Asia,Premium,,,
329,2,Smartphone,Electronics,771.68,3,40,Female,17 August 2023,Debit Card,0.1,Europe,Premium,,,
330,3,Headphones,Accessories,202.7,1,47,Female,16 March 2023,Debit Card,0.08,North America,Regular,,,
331,5,Tablet,Electronics,309.2,3,50,Male,25 August 2023,Credit Card,0.17,Africa,Regular,,,
332,3,Headphones,Accessories,1343.86,3,46,Male,23 March 2023,Credit Card,0.24,North America,Regular,,,
333,2,Smartphone,Electronics,904.92,4,21,Male,30 October 2023,Bank Transfer,0.19,Europe,Regular,,,
334,5,Tablet,Electronics,455.5,3,59,Female,08 December 2023,Credit Card,0.09,North America,Regular,,,
335,2,Smartphone,Electronics,1370.66,4,31,Female,23 January 2023,Credit Card,0.04,Africa,Regular,,,
336,2,Smartphone,Electronics,652.38,5,31,Male,06 November 2023,Credit Card,0.14,Asia,Premium,,,
337,2,Smartphone,Electronics,592.65,3,58,Female,01 May 2023,Bank Transfer,0.26,Europe,Premium,,,
338,3,Headphones,Accessories,1454.06,2,37,Female,30 July 2023,Debit Card,0.21,North America,Regular,,,
339,5,Tablet,Electronics,129.96,5,40,Male,05 August 2023,Bank Transfer,0.28,Europe,Premium,,,
340,1,Laptop,Electronics,1257.28,3,45,Male,05 October 2023,Bank Transfer,0.06,North America,Premium,,,
341,2,Smartphone,Electronics,649.72,2,21,Male,07 December 2023,Credit Card,0.15,Asia,Regular,,,
342,3,Headphones,Accessories,1150.34,4,19,Female,24 May 2023,Bank Transfer,0.05,South America,Regular,,,
343,5,Tablet,Electronics,1360.05,1,19,Female,30 April 2023,Credit Card,0.01,Africa,Regular,,,
344,1,Laptop,Electronics,469.6,4,57,Female,18 April 2023,Bank Transfer,0.25,Africa,Premium,,,
345,3,Headphones,Accessories,927.55,5,29,Female,23 November 2023,Credit Card,0.16,Asia,Premium,,,
346,4,Smartwatch,Electronics,1027.24,3,29,Male,25 December 2023,Bank Transfer,0.08,South America,Premium,,,
347,2,Smartphone,Electronics,419.32,1,63,Male,19 June 2023,Credit Card,0.27,Asia,Regular,,,
348,1,Laptop,Electronics,1225.89,4,63,Female,22 December 2023,Debit Card,0.17,Asia,Regular,,,
349,4,Smartwatch,Electronics,762.56,2,33,Female,06 December 2023,Debit Card,0.03,Africa,Premium,,,
350,4,Smartwatch,Electronics,551.03,2,55,Female,01 March 2023,Debit Card,0.28,Europe,Regular,,,
351,5,Tablet,Electronics,183.7,2,22,Male,21 May 2023,PayPal,0.12,Africa,Regular,,,
352,3,Headphones,Accessories,807.03,2,50,Female,14 March 2023,Credit Card,0.08,Europe,Regular,,,
353,2,Smartphone,Electronics,1114.08,3,37,Male,09 May 2023,Bank Transfer,0.21,Africa,Premium,,,
354,5,Tablet,Electronics,1242.87,3,21,Female,14 May 2023,Bank Transfer,0.08,Africa,Regular,,,
355,4,Smartwatch,Electronics,686.62,2,56,Female,11 February 2023,PayPal,0.11,Asia,Regular,,,
356,1,Laptop,Electronics,137.99,3,30,Female,22 December 2023,Bank Transfer,0.3,Africa,Premium,,,
357,3,Headphones,Accessories,902.26,3,27,Male,24 December 2023,Bank Transfer,0.26,Africa,Premium,,,
358,5,Tablet,Electronics,808.79,2,42,Female,27 November 2023,Credit Card,0.29,North America,Premium,,,
359,4,Smartwatch,Electronics,1165.26,2,46,Female,28 August 2023,PayPal,0,North America,Premium,,,
360,3,Headphones,Accessories,993.29,4,30,Male,27 December 2023,Bank Transfer,0.22,North America,Regular,,,
361,3,Headphones,Accessories,803.2,1,55,Female,21 November 2023,Bank Transfer,0.22,South America,Premium,,,
362,2,Smartphone,Electronics,1447.43,5,32,Male,27 June 2023,Credit Card,0.17,Africa,Premium,,,
363,1,Laptop,Electronics,224.93,1,59,Female,28 March 2023,Debit Card,0.01,Africa,Premium,,,
364,1,Laptop,Electronics,607.6,3,49,Male,20 June 2023,Bank Transfer,0.07,Europe,Regular,,,
365,4,Smartwatch,Electronics,1285.61,3,40,Male,03 July 2023,Bank Transfer,0.06,North America,Premium,,,
366,1,Laptop,Electronics,1355.05,5,26,Female,15 November 2023,PayPal,0.22,Europe,Premium,,,
367,1,Laptop,Electronics,277.62,2,42,Female,04 February 2023,Debit Card,0.07,North America,Premium,,,
368,4,Smartwatch,Electronics,374.76,1,37,Male,04 November 2023,Credit Card,0.02,North America,Regular,,,
369,2,Smartphone,Electronics,688.96,1,51,Male,07 January 2023,Credit Card,0.06,Asia,Premium,,,
370,4,Smartwatch,Electronics,1116.72,3,54,Female,02 August 2023,PayPal,0.12,North America,Premium,,,
371,1,Laptop,Electronics,760.8,4,53,Female,10 February 2023,PayPal,0.19,South America,Regular,,,
372,1,Laptop,Electronics,490.46,1,41,Male,21 October 2023,Bank Transfer,0.23,North America,Premium,,,
373,5,Tablet,Electronics,125.38,1,18,Female,09 September 2023,PayPal,0.25,North America,Regular,,,
374,1,Laptop,Electronics,215.64,1,49,Male,23 March 2023,PayPal,0.04,North America,Premium,,,
375,1,Laptop,Electronics,904.49,2,23,Female,28 August 2023,Debit Card,0.22,North America,Premium,,,
376,5,Tablet,Electronics,943.05,4,64,Male,17 September 2023,Credit Card,0.01,North America,Premium,,,
377,5,Tablet,Electronics,1248.72,3,41,Male,08 August 2023,Bank Transfer,0.11,North America,Regular,,,
378,3,Headphones,Accessories,133.7,5,35,Female,27 January 2023,PayPal,0,Europe,Premium,,,
379,2,Smartphone,Electronics,1265.86,1,42,Male,16 February 2023,PayPal,0.23,Africa,Premium,,,
380,1,Laptop,Electronics,1211.8,1,19,Male,16 November 2023,Credit Card,0.13,Asia,Premium,,,
381,2,Smartphone,Electronics,851.26,5,56,Female,14 February 2023,Bank Transfer,0.16,Asia,Premium,,,
382,1,Laptop,Electronics,1165.64,1,55,Male,09 February 2023,Credit Card,0.1,Asia,Premium,,,
383,1,Laptop,Electronics,111.3,5,57,Male,30 April 2023,Bank Transfer,0.06,North America,Premium,,,
384,5,Tablet,Electronics,682.51,3,48,Male,26 November 2023,Debit Card,0.19,Europe,Regular,,,
385,5,Tablet,Electronics,1444.02,3,62,Female,18 January 2023,Bank Transfer,0.12,Europe,Premium,,,
386,5,Tablet,Electronics,308.27,3,19,Male,05 September 2023,Credit Card,0.06,Africa,Premium,,,
387,3,Headphones,Accessories,330.6,5,21,Female,18 March 2023,PayPal,0.03,Europe,Regular,,,
388,1,Laptop,Electronics,300.97,4,54,Male,31 October 2023,PayPal,0.19,South America,Premium,,,
389,4,Smartwatch,Electronics,1392.48,3,32,Female,06 May 2023,Debit Card,0.16,Europe,Regular,,,
390,5,Tablet,Electronics,1388.16,3,40,Male,23 December 2023,PayPal,0.08,Europe,Regular,,,
391,2,Smartphone,Electronics,620.48,4,42,Female,07 November 2023,Debit Card,0.12,Asia,Premium,,,
392,1,Laptop,Electronics,169.48,3,34,Female,16 January 2023,Credit Card,0,South America,Premium,,,
393,4,Smartwatch,Electronics,497.14,1,35,Female,10 April 2023,Debit Card,0.09,Africa,Premium,,,
394,1,Laptop,Electronics,244.28,3,23,Female,28 January 2023,Bank Transfer,0.11,North America,Premium,,,
395,3,Headphones,Accessories,1137.88,2,63,Male,16 October 2023,Bank Transfer,0.08,North America,Premium,,,
396,2,Smartphone,Electronics,736.65,3,30,Female,31 May 2023,PayPal,0.13,South America,Regular,,,
397,2,Smartphone,Electronics,935.5,2,40,Female,15 January 2023,Debit Card,0.11,Europe,Premium,,,
398,5,Tablet,Electronics,1401.99,3,52,Female,01 December 2023,Credit Card,0.18,South America,Premium,,,
399,1,Laptop,Electronics,1439.43,4,37,Female,18 May 2023,Debit Card,0.07,Asia,Premium,,,
400,1,Laptop,Electronics,1456.38,1,42,Male,16 April 2023,PayPal,0.17,Asia,Premium,,,
401,3,Headphones,Accessories,919.01,5,46,Male,10 August 2023,Debit Card,0.04,Europe,Regular,,,
402,2,Smartphone,Electronics,401.01,3,42,Male,06 October 2023,Debit Card,0.2,South America,Regular,,,
403,5,Tablet,Electronics,549.87,2,39,Male,09 August 2023,Debit Card,0.21,South America,Premium,,,
404,4,Smartwatch,Electronics,1476.56,2,53,Female,27 July 2023,PayPal,0.07,Europe,Regular,,,
405,3,Headphones,Accessories,1178.92,2,63,Male,12 April 2023,Credit Card,0.23,South America,Premium,,,
406,1,Laptop,Electronics,1110.27,4,23,Male,30 January 2023,PayPal,0.12,North America,Regular,,,
407,2,Smartphone,Electronics,86.88,4,19,Female,23 May 2023,PayPal,0.24,North America,Regular,,,
408,5,Tablet,Electronics,1181.16,2,22,Female,10 December 2023,PayPal,0.29,Africa,Regular,,,
409,4,Smartwatch,Electronics,991,4,43,Female,02 September 2023,Bank Transfer,0.14,Europe,Regular,,,
410,1,Laptop,Electronics,1303.83,1,45,Male,06 May 2023,Credit Card,0.06,Africa,Premium,,,
411,4,Smartwatch,Electronics,214.34,2,61,Female,19 August 2023,PayPal,0.09,North America,Premium,,,
412,3,Headphones,Accessories,240.53,3,39,Male,02 October 2023,PayPal,0.26,Europe,Premium,,,
413,2,Smartphone,Electronics,1376.25,1,65,Male,28 February 2023,PayPal,0.03,Asia,Premium,,,
414,4,Smartwatch,Electronics,581.83,3,29,Male,09 April 2023,PayPal,0.24,North America,Regular,,,
415,3,Headphones,Accessories,553.32,4,26,Female,01 September 2023,Debit Card,0.13,Africa,Premium,,,
416,5,Tablet,Electronics,974.06,3,34,Male,27 May 2023,PayPal,0.12,Europe,Premium,,,
417,2,Smartphone,Electronics,131.41,5,30,Female,17 January 2023,Bank Transfer,0.26,South America,Premium,,,
418,5,Tablet,Electronics,259.4,1,54,Male,30 July 2023,PayPal,0.01,Asia,Premium,,,
419,2,Smartphone,Electronics,1371.48,1,46,Female,01 December 2023,Credit Card,0.21,Africa,Premium,,,
420,5,Tablet,Electronics,309.08,2,42,Female,27 February 2023,PayPal,0.2,Europe,Premium,,,
421,4,Smartwatch,Electronics,1099.66,1,54,Female,15 November 2023,Bank Transfer,0.15,Asia,Premium,,,
422,3,Headphones,Accessories,779.56,3,22,Female,15 October 2023,Bank Transfer,0.3,North America,Regular,,,
423,1,Laptop,Electronics,350.17,5,43,Female,25 February 2023,Credit Card,0.14,North America,Premium,,,
424,4,Smartwatch,Electronics,1392.47,2,23,Female,03 July 2023,PayPal,0.04,Africa,Regular,,,
425,1,Laptop,Electronics,361.93,5,29,Male,24 March 2023,Debit Card,0.16,South America,Premium,,,
426,4,Smartwatch,Electronics,175.84,2,19,Male,02 October 2023,Credit Card,0.08,Europe,Premium,,,
427,4,Smartwatch,Electronics,630.23,4,57,Female,24 August 2023,PayPal,0.19,Africa,Regular,,,
428,4,Smartwatch,Electronics,390.76,5,54,Male,22 November 2023,Bank Transfer,0.07,North America,Premium,,,
429,3,Headphones,Accessories,142.2,5,63,Male,10 July 2023,Debit Card,0.27,Asia,Regular,,,
430,3,Headphones,Accessories,1364.98,1,23,Male,18 April 2023,PayPal,0.14,Africa,Premium,,,
431,1,Laptop,Electronics,891.53,2,29,Male,29 November 2023,Bank Transfer,0.17,Asia,Premium,,,
432,2,Smartphone,Electronics,448.36,2,26,Female,29 June 2023,Debit Card,0.21,Europe,Premium,,,
433,1,Laptop,Electronics,1213.52,2,21,Female,04 March 2023,PayPal,0.26,South America,Premium,,,
434,4,Smartwatch,Electronics,445.98,2,49,Male,05 April 2023,Credit Card,0.07,Europe,Premium,,,
435,2,Smartphone,Electronics,1131.01,2,51,Male,10 July 2023,PayPal,0.19,North America,Premium,,,
436,2,Smartphone,Electronics,358.74,5,55,Female,23 December 2023,Credit Card,0.09,Europe,Regular,,,
437,5,Tablet,Electronics,178.4,2,46,Male,28 October 2023,Debit Card,0.04,North America,Premium,,,
438,2,Smartphone,Electronics,697.86,1,44,Female,14 March 2023,Bank Transfer,0.23,Africa,Premium,,,
439,4,Smartwatch,Electronics,1417.75,2,23,Male,17 May 2023,Bank Transfer,0.24,North America,Premium,,,
440,2,Smartphone,Electronics,543.87,5,55,Female,25 September 2023,Credit Card,0.01,North America,Premium,,,
441,2,Smartphone,Electronics,1058.69,4,43,Male,14 June 2023,PayPal,0.16,Europe,Regular,,,
442,1,Laptop,Electronics,221.19,4,35,Female,24 May 2023,Debit Card,0.11,Africa,Regular,,,
443,5,Tablet,Electronics,1184.26,2,49,Male,18 May 2023,Debit Card,0.14,South America,Regular,,,
444,5,Tablet,Electronics,899.15,2,22,Female,08 March 2023,Debit Card,0.19,South America,Premium,,,
445,2,Smartphone,Electronics,380.96,3,18,Female,06 April 2023,Bank Transfer,0.05,North America,Regular,,,
446,4,Smartwatch,Electronics,601.01,1,28,Female,29 December 2023,Debit Card,0.27,Asia,Regular,,,
447,5,Tablet,Electronics,235.94,2,38,Male,25 December 2023,PayPal,0.29,Africa,Regular,,,
448,4,Smartwatch,Electronics,377.41,4,24,Female,08 December 2023,Credit Card,0.23,Africa,Regular,,,
449,1,Laptop,Electronics,942.77,3,57,Male,25 January 2023,Debit Card,0.25,North America,Premium,,,
450,3,Headphones,Accessories,756.33,1,45,Male,01 August 2023,Debit Card,0.01,South America,Regular,,,
451,2,Smartphone,Electronics,216.93,3,58,Male,19 August 2023,Debit Card,0.1,Africa,Premium,,,
452,1,Laptop,Electronics,1282.68,5,43,Male,21 June 2023,Bank Transfer,0,South America,Regular,,,
453,4,Smartwatch,Electronics,1162.61,5,25,Female,28 August 2023,Credit Card,0.09,Africa,Premium,,,
454,3,Headphones,Accessories,1123.31,3,18,Male,05 October 2023,PayPal,0.16,Asia,Premium,,,
455,5,Tablet,Electronics,321.22,3,42,Female,21 April 2023,PayPal,0.15,South America,Regular,,,
456,3,Headphones,Accessories,466.17,1,39,Male,31 December 2023,Credit Card,0.25,Europe,Regular,,,
457,3,Headphones,Accessories,661.9,4,61,Male,27 February 2023,Bank Transfer,0.11,Asia,Regular,,,
458,1,Laptop,Electronics,896.3,4,19,Female,29 March 2023,Credit Card,0.25,South America,Premium,,,
459,4,Smartwatch,Electronics,183.71,5,48,Male,01 December 2023,PayPal,0.08,Africa,Regular,,,
